着手处理	tackle	approach
计议	contemplate
忘掉	forget
散置	sprinkle
冒蒸汽	steam
发生共鸣	relate
容量	measure
给…装上空调	air-conditioning
递送	deliver
跃过	hop	leap
收费供…膳宿	board
打折扣	discount
冲孔	punch
交换	change	change	commute	reverse	switch	trade	exchange	exchange	exchange
回转	return
使聚集	cluster	huddle
成谷粒	grain
打点于	dot
（使）工业化	industrialize
为…干杯	toast
扭转脖子看	rubber
撞击	bowl	smash
跨坐在…	stride
接待	receive
（使）变高	heighten
求援	reinforce
坚忍	persevere
采取某手段或方法应急或作为对策	resort
使迟钝	blunt
使舒适	comfort
焙	roast
使逐步上升	escalate
使或使能飞行	wing
给自己装上教服	vest
耗费	use
罢工	strike
抱起	raise
（尤指罗马天主教会）忏悔	confess
[印刷]浇铸（铅字等）	type
使得到	earn
（使）缠结	tangle
趋势	trend
对…加注释	note
告状	sneak
控告[后面常跟从句]	complain
跪	kneel
跨	stride
把…记入日程表中	calendar
安放	site
创造	coin	contrive	create	father	invent
胡思乱想	wander
使神魂颠倒	fascinate
怀孕	conceive	conceive	expect
把（牛马等）联套在车上	team
跳	bounce	bound	jump	leap	skip	spring	trip
把…作为攻击目标	target
奋起	rouse	stir
在…处狩猎	hunt
勒住马	rein
跃	spring
发给…养老金[退休金]	pension
顺利到达	win
〈美俚〉打	poke
（一声音）淹没（另一声音）	drown
闻	smell	sniff
吸收	assimilate	digest	drink	incorporate
跑	leg	run
冻结（存款	freeze
屈服	cave	stoop	surrender	yield	yield
模拟	simulate
[医]会诊	consult
使站立	stand
给某物加玻璃	glass
使…成为泡影	shatter
打（领带）	scarf
下药	medicine
不受约束地表达	loose
液体等）漏出	escape
结束	cease	close	close	conclude	determine	drop	end	ending	terminate	top	finish
保存	hold	preserve	save
卡住	lock
奋斗	contend	struggle
堕落	corrupt	degenerate	ruin
耗损	wear
讲话	word
镀铜	copper
使休克	shock
指定	appoint	prescribe	prescribe	specify
为…申辩	excuse
唤醒	arouse	awake	revive	wake	waken
[冶]把…包铜	brass
述说	announce
使想起	recall	remind	suggest
婉拒	decline
曲解	misunderstand	torture	distort
某事）如何	consider
哭着说	cry
剪开(scissor的第三人称单数)	scissors
适应于	adapt
使产生裂缝	seam
使熟练	perfect
使（某物）更明亮(lighten的现在分词)	lightening
消费	consume
透气	air
&杀死…	kill
闯入	horn	intrude
有滋味	relish
割[打]开…取[放]液体	tap
再现	reproduce
节要	excerpt
使着迷	fascinate
键入	key
增殖	increase
申请	apply	apply
给…穿铠甲	harness
归结为	result
使皱起	knit	purse
决心	decide	resolve	willing
叹气地说	sigh
处置	dispose
（英）把（酒钱）记于（某人）账上	chalk
翻新	refresh	renovate
实现预期的结果	achieve
消失	blank	disappear	evaporate	faint	flee	vanish
使头晕眼花	dizzy
使著名	distinguish
（持续地）苦干	pound
做宣传	advertise	advertise
申诉	complain	complain	plead
误导	cheat	deceive
迅速扩大	explode
飞过	wing
发出喀哒声	click
买卖或卖保险	insure
用皮带抽打	strap
撤职	displace
（在台上）演讲	platform
驶过	voyage
助长	facilitate	forward	promote
拧紧	pack
发出尖锐刺耳的声音	scream
朝某一方向前进	strike
属于某一特定时期	date
插入插座	connect
（使）相抵	balance
润湿	bathe
合格或成为合格	qualify
囚禁	cell	pen
准备（攻击或迎击）	arm
振翅而飞	flap
概括	generalize	sum	abstract
当主人	host
感到抱歉	regret
[机械学]用夹具（或抓具等）固定	dog
掘沟	trench
诱骗	trap
活(live的现在分词)	living
以环连结	loop
正常运转	spark
播种于	sow
依附	adhere
想到	dream	dream	recollect
设置	site
（液体）变得澄清	clarify
成功地应付	cope
切开	carve	section	slit
使消释	resolve
做	be	make	perform	act	do
包含	comprehend	contain	embody	embrace	comprise	include	incorporate	incorporate	involve
常常	used
认出	recognize	spot
解答	answer	solve
把…归档	file
漏嘴说出	blunder
走私	score	smuggle	smuggle
打补丁	patch
用枪打猎	gun
密切注意	watch
达到（目的、要求等）	win
探讨（与of连用）	treat
注定	doom	fate
上弦	string
在乎	care
充满	burst	drip	overflow	abound
砰砰作响	bang
掠夺	rape	rob	rob	sack	spoil	spoil
遗传下来	descend
借口	pretext
受冻	frost
给…加上外套	lag
不赞成	object
相当	become
使（眼球等）左右转动	roll
使繁荣	boom	speed
给…上油墨（以供印刷、签订合同等）	ink
[音乐]以降调唱（或奏）	flat
追溯	retrospect	trace	ascend
再对…进行保险	reassure
自然反应	behave
攀登	breast	climb	climb	scale	scale	scramble	scramble	ascend
划（船）	pull
筑墙围住	wall
杂交	cross
不正当的获得	steal
航行	sail	sail	voyage
在…中开采	mine
（从市场调研中）得出所预测的结果	research
错过	lose
兴盛	thrive
（使）晒成棕褐色	tan
比较	compare	compare	confer	confront
[医学]测定（血型）	type
将…拖上岸	beach
排列成行	line
作出庄重有约束力的誓言	pledge
互相影响	interact
盖（土）	earth
使不利	handicap
在液体中浸泡	steep
给…穿盔甲	mail
打垮	murder
加工	manufacture	process
交谈	interface
使广为人知	broadcast
航海	ferry
（人）生活在厩一般的地方	stable
接壤	bound
抓（捋）住…的胡子	beard
融入	merge
使（水与气体等）分离	trap
拒绝	deny	negative	refuse	reject
除清	evacuate
印刷等）留出空白处	white
花费	cost	spend	expend	invest
（在某物上）镀银	silver
造成缝隙	gap
使颠簸	jog	jog
反击	counter
修订	amend	revise	revise
（美俚）使被处电刑	fry
（使）穿上长袍（或浴衣等）	robe
啰啰唆唆地讲	prose
抖（掉）	shake
[法]确认	confirm
宽恕	pardon	spare
治疗	help	remedy
创作出版	author
（故意）降下	drop
&（使）光滑	polish
把动物放养在	people
成为搭档	partner	partner
踩离合器	clutch
踩	step	step	tramp
站在…的前头	head
与…离婚	divorce
安定	fix
竖起	cock
整队	form
锻炼（身体等）	prepare
成为阻碍	hinder
离开(leave的过去式和过去分词)	left
使…入座	chair
将…放置在某处	park
变成灰色	grey
作图	describe
[印刷]对齐	register
给…加防护罩	shield
（使沿某方向）快速移动	zip
向…报警	alert
执行牧师职务	minister
把…撞击成（某种状态）	knock
骑	ride
校准（常与for连用）	correct
使渐进	edge
获名次	place
磨	mill
（跌倒或碰撞时）起缓冲作用	cushion
用刻刀作装饰画	style
借进	borrow
替人代笔	ghost
给…加压力（或应力）	stress
使分叉	branch
激怒	anger	flame	needle	tick	aggravate	outrage
使具有特征	character
讲演	address
用对话表达	dialog
激起	flame	fuel	prompt	provoke	sow
招展	stream
急于接受	grasp
躲避	cheat	duck	evade	hide	refuge	shelter
使冒风险	gamble
卸船	discharge
游手好闲	fool	loaf
校正	rectify	update	adjust	adjust
来	arrive	come	get
婚礼	wedding
自夸	boast
孤立	isolate
鸣叫	blow
尤指通过想象地	spin
若隐若现	peer
穿透某物	permeate
突然失败	crash
介于…之间	intervene
拍翅	drum
在市场上出售某物	market
着重	emphasize
用野餐招待	picnic
亲吻	caress
（使）同盟	ally
变结实	compact
使（小鸟、小鱼、小虫等）孵出	hatch
草率地行事	huddle
胜过	best	surpass	worst	excel
夸示	display
飞快地移动	rocket
点燃	light	light
剥夺权利	ban
散布于	dot
探测	probe	explore
充满（激情）	swell
变空	hollow
生薄膜	film
[篮球]走步	palm	travel
剥落	chip	peel	peel
使平滑	smooth
哄抬证券价格	bull
满足（欲望等）	feed
使凄凉	desolate
密谈	whisper	whisper
密谋	cook	plot	plot	scheme
标以记号	tick
忘了带	leave
（使）变脆	crisp
做女服务员	waitress
against	bet
锻炼身体	train
使成寡妇	widow
使滴下	distill
供…住宿	quarter
激动	vibrate
成蒸汽上升	steam
贴标签于	label
列入	list
雇用	employ	hire	recruit	retain	staff
给予（重视、信任、价值等）	put
（用建议、指示、有益的情报等）指导	direct
对…犹豫	hesitate
悬而未决	hang
跺脚	stamp
强制发生	compel
精巧地制作	craft
上镜头	film
指挥	boss	command	lead	officer	preside
把（农作物等）晒在场上	field
使工作	work	work
脱离	deviate
使落空	disappoint
移民于	plant
[美国俚语]（尤指在商店）行窃	boost
呈送	submit
（指男性）和（女性）交媾（美式英语）	ball
估价	assess	cost	esteem	estimate	evaluate	prize	rate	value
接防	field
浸湿	saturate	wash
穿（靴）	boot
以信号告知	signal
倾听	listen
为…请客	party
回收（废物）	reclaim
寻找	hunt	look	quest	seek	sniff
用降落伞降落	parachute
（重量的）增加	gain
散布	circulate	shed	sow	distribute
毁坏（建筑物等）的内部	gut
破浪前进	plough
倾吐	unload
倾向	trend
变憔悴	peak
毒死	poison
跑过	course
用垫子作装饰	mat
认购	subscribe
飞腾	soar
体现	shape	interpret
觉得	feel	feel
假称	pretend
刺伤	prick	stab
使更难于理解	confuse
发出嘈杂声	hum
清楚地和清晰地讲	articulate
（玉米）处于长须的阶段中	silk
以瓶盖密封	capsule
为…铺平道路	pave
贯穿	permeate
使和好	reconcile
把…算作	rate
敲击	pop	stroke
连打	drum	drum
支配（词或短语的形式或用法）	govern
[美国方言]从…恢复过来	over
用障壁等)围住	pin
使成功	speed
缠住	possess
抢劫	pill	rob	rob	spoil
反响	reply
作出前提	premise
改变…的大小	size
贴壁纸	paper
荒废	rust
在表面工作	surface
蜂拥而出	spill
缚紧（某物	hug
使上涨	kite
开火	fire	loose
润滑	lubricate
廉价卖出	sacrifice
相同	match
培土于…周围	hill
环绕轨道运行	orbit
&参考	refer
在（酒）中加料	dose
空运	fly
遗落	forget
堆叠	pile
互动	interact
获得学位	commence
减息贷款	discount
使受皮肉之苦	hurt
被认为	rate
附上	attach
给（一部乐曲）配上声部	voice
使心烦意乱	upset
（尤指生气地）猛扔	fling
合伙经营	pool
留着（胡须等）	wear
使摔倒	down
（乐师）弹拨乐器	noodle
使熟化	age
分派	assign	detach	allocate
[数学]分解…的因子	factor
用钱	spend
排出（气体等）	expel
彻底打败	cream
保佑	bless
压迫	oppress	squeeze
发生	arrive	be	become	happen	occur	originate	pass	result	stir
引证	cite
（使）被钩住	catch
优于	precede	surpass	excel
赞助	sponsor
以…为参照	orient
标示	flag	indicate
堆积	bank	load	accumulate
使集合	mass
bear的过去分词	born
以梁支撑	beam
缓慢地行进	creep
把…敲平	spread
（使）发生联系	associate
回响	ring	sound
够用	last
躲藏	hide
[微]使细菌分离	isolate
使染瘟疫	plague
（给…）注射（液体）	inject
使乘船	ship
引诱	bait	lure	tempt	induce	invite
传阅	circulate
叫喊	shout	yell
盘算	contemplate	debate
镀	plate
用帷幕分隔	veil
加背书于	back
劝告	argue	caution	counsel	recommend
抑制	arrest	dam	damp	refrain	restrain	stay	tame	inhibit
[体]成功击中	connect
[机]铣出…的轮廓	profile
介绍	present
松散地垂挂	bag
打猎	gun	hunt	hunt	shot
给…上学	school
行动矫揉造作	camp
使加入工会	organize
提名表扬	mention
保持	maintain	observe	preserve	remain	remains	retain	keep
关注	attend
抱怨	beef	complain	crab	groan	moan	moan	rail	rank	fuss
镂刻	chase
伸展	stretch	stretch	display	extend
结队	troop
在…上装钮扣	button
眼睛）焦点[焦距]以便看清	focus
（使）撞毁	crash
抛洒	shower
thouart即youare	art
向…挑战	challenge	defy
抹辣味料烤制或煎煮	devil
喋喋不休	jaw
榨	squeeze
为…祈福	bless
成为	be	become	get	go
打听	enquire
写字母于	letter
使开化	civilize
小心探索着前进	nose
[医]显示需要做…的治疗	indicate
投票表决	ballot	vote
发出砰的一声	bang
[印]蒸洗	full
使发脾气	rouse
预言	predict	predict	predict	divine
动员…（提供帮助）	recruit
发送信号	transmit
（嗓音）突变	break
比方说	say
记入名单内	list
消磨	cheat	fleet	while
堆积（柴薪）	cord
提倡	pioneer	advocate
以谋略达成	intrigue
强迫退休（并发给退休金）	pension
发嗖嗖声	sing
灌溉	irrigate	irrigate
刺探	poke
超出…的限度	transcend
经历过	know
小刀等）	shut
近似于	approximate
把…放在后面	postpone
喷出	eject	jet	puff	puff	well
授权	legitimate	vest	warrant
合计	amount
嚎叫	howl
使丧失	cost	deprive	rob
拍照	snap
专心	bend
心跳停止	arrest
通用	obtain
勒缰绳使（马）停步	rein
引起性欲	sex
使宿于营中	camp
（用长布条）缠绕	bind
闪闪发出	twinkle
认罪	plead
指派	constitute	designate	ticket
&穿长袍	gown
清除	erase	strip
学习	learn	learn	learn	do
（使）浮动	float
整枝	training
拐骗	kidnap
由吹口哨而发出	whistle
暗杀	assassinate
艰难度过	survive
使合法	legitimate
挑鱼刺	bone
急行	speed
用X射线拍照	radio
把（食物）切成小方块	cube
使喜悦	entrance
[体]到终点	finish
（使）分离	separate
不同意	differ	frown	quarrel	veto
翻书页	page
建立或展示联系	relate
替换	change	replace	displace	exchange	substitute
群聚	cluster
风化	weather
忍住	suppress	withhold
通过吸吮的动作产生声音	suck
搀杂	doctor
使…在饭店下榻	hotel
&推理	reason
伤心	grieve
把…拨给	allocate
[常用被动语态]（作为结果、情况）伴随	attend
贴糊墙纸	paper
作…演习	drill
可使用	wait
提高（设施、服务等的）档次	upgrade
使打开	open
加载	load
吵闹	racket	row
（把…）打包	pack
玩味	digest
积累	accumulate
排出	flow	exhaust
宣扬	boost	preach	advertise
受惊	startle
（鸟）鸣	sing
住在牢房或小室中	cell
受到赞同	commend
过一夜	overnight
（沿特定路线）行进	proceed	proceeding
（试卷）改错	correct
在…旅行或旅行到过…	journey
认为某事[物]属于某人[物]	attribute
被领悟	dawn
哼唱	hum
使折磨	torment
挖掘	dig
在…殖民	people
用颤抖的声音说出	tremble
演说	discourse	speak
退却	retire
俚走开	split
存在	be	lie	obtain	exist
乘直升飞机	helicopter
力求	bid	strive
连累	compromise
涨大	balloon
计算	calculate	cast	compute	count	figure	number	reckon	reckon
淹死	drown	drown
接着	follow
剥皮	peel	shell	skin
描写…的特征	feature
给…定位	position
转化或者被转化为焦炭	coke
暂停	pause	suspend	suspend	interrupt
认识到	know	learn	realise
使开花	flower
竭尽全力	lay
突然不见	vanish
急剧下降	dive
使有安身之处	home
使或变的紧张	tense
开拓	pioneer	reclaim	exploit
涉水	paddle
使很冷	chill
使融合	fuse
嬉闹	fun
（尤指）批评	judge
制作…的录像	video
使感到不适	irritate
测验	test
律师等）做助手	devil
回顾	retrospect
连在一起	couple
使丢脸	humiliate	reproach	disgrace
记于卡片上	card
&共有	share
使坐	set
用…照射	beam
暗中破坏	cave	undermine
使欣喜	delight
鸟滑翔	plane
避难	refuge	shelter
适于	lend
淹没	flood	flow	overflow	overwhelm	sink	submerge	submerge	submerge	swamp	swamp
愿意	care	will
稳而快地行驶	bowl
充当顾问	consult
产（后代）	breed
以小圆点标出	dot
商讨	deliberate
断言	assert	claim	protest	protest	affirm	allege
使…结盟	league
扯掉	tear
做代理商（或管家）	factor	factor
附着于	cling
出奶	milk
把…编入索引	index
冲掉	flush
使（桨）与水面平行	feather
口忍耐	tough
用于转述)将	would
消遣	ball
开导	channel	enlighten
在最后一刻因胆怯而退出了	chicken
激发…的感情	heat
拍击	slap
放(set的现在分词)	setting
积极地寻找	hunt
落后于	lag
使（某人）行动和生活不正常	handicap
祈祷	pray	pray
进行战斗	war
换挡	shift
正恢复（适当的状态或位置）	recover
乘汽车	auto
涂污	blur
变得	become	go
别住	pin
猎获	bag
调整	concert	correct	manipulate	regulate	square	tune	adjust
使阻塞	foul
[宗教]引领	prevent
缩小	contract	diminish	lower
&（一端固定地）飘扬	wave
划（乘）独木舟	canoe
欣赏	appreciate	dig	enjoy	relish	admire
使结成一帮	gang
把…绘入图表	graph
发出声音	noise	utter
把…分成块	junk
细看	eye	scan
环绕…	border
爬坡	ascend
掌（舵）	steer
不做（应做的事等）	skip
偿清	quit	extinguish
注满（玻璃杯）	charge
作检察官	prosecute
劳驾	pardon
想	judge	pant	think	want
使纠纷	tangle
使形成（或弯成）角度	angle
俚拍…的马屁	soap
扫略	scan
[电]整流	rectify
使…有病	disease
强求	exact	persecute
略读	skim
焊接	weld
使求助于	refer
把…堆成小山	hill
（公开地）严厉批评	rap
好奇地引颈而望	rubber
弯腰	bend	stoop
扣上钮扣	button
给（电池）充电	refresh
取来	fetch
（因干了蠢事、失去良机等）对（自己）生气	kick
哭诉	sob
〈口〉无耻地胡搞	brass
没收	seize
使…长满草	grass
给…画侧面图	profile
文件、协议等（因到期而）失效	expire
除去…之种子	seed
通告	advertise
偷看	peep
经常	used
开车	tool
（因寒冷或害怕）蜷缩	huddle
保护	field	preserve	protect	roof	safeguard	secure	shelter	shield
[用于祈使句]走开	off
使忧虑	exercise
告发	denounce	finger	peach	prosecute	report	tell	inform
走过	over	pass
出面	intervene
丧生	perish
走运	bull	luck
[口]打败	best
制订	forge	prepare
迂回行进	weave
猎杀	hunt
列出	list
依附于	cling
固定	anchor	fix
生小羊	lamb
乘船旅行	ship
涂以灰泥	plaster
发起	source	initiate
使困累	hamper
用桶运	bucket
使纷纷落下	snow
羞辱	humiliate
窥视	peep
排气	exhaust
[经济学]生利	produce
定睛地看	eye
开瓶	crack
烘	bake	roast	whip
咆啸	roar
口述	dictate	dictate
取得（权力）	assume
（使）转变	convert
〈俚〉苛刻的对待	shaft
（通常在户外）在烤架上烧烤	barbecue
扩散	diffuse
形成概念	generalize	generalize
使热情	warm
沿着一条路走	track
恢复（元气等）	rally
紧紧抱住	prison
打草图	outline
避开（某人）	shy
使…成为必要	necessitate
为…编码	code
发现(find的过去式)	found
笑容满面	beam
订契约	contract
使失败	destroy
在…中搀以杂质	alloy
巩固	cement	consolidate	strengthen
给（鞋等）修理后跟	heel
谨慎使用	guard
泄露机密	spill
使弯曲	curve	nod
使习惯于	condition
泄密	tell
固执	persist
挽住	link
弄坏	break
尽力	endeavor
调整（频率）	tune
叛逃	defect
进行旅馆式办公	hotel
波动	fluctuate
嗅	sniff	sniff
急速流动	rush
应受报答	deserve
带来	bring
使…烦恼	pain
用围栏围	rail
出让	concede	spare
下判定	find
（用海绵等）洗	bathe
受惊吓	scare
[体育运动]阻止（对手）得分	blank
遵照	conform
扔（或踢）到…距离	carry
剽窃	borrow	pirate
给…发电子邮件	e-mail
牵着（动物）走	walk
标示于图表上	plot
训斥	lesson
锻制	forge
眨眼	wink
充实	reinforce
互助	cooperate	network
尖声喊叫	scream
定居	locate	settle
楔入	wedge	wedge
取走	cop
空转	race
使循环	revolve
使…昌盛	prosper
领唱	direct
调整（眼睛或者镜头的）焦距	focus
除去（锅上的）水垢	fur
采取	take	adopt
依靠	depend	hang	rely
用锯	saw
排便	stool
嚼碎	grind
潜入	duck
给…暗示	cue
巡回	circuit	tour
典当	pledge
开刀	operate
（儿童向成人）打小报告	sneak
打手势	motion	motion	sign
证明合法	justify
比拟（常与to连用）	compare
预料	anticipate	expect
开创	carve
提出异议	represent
用车搬运	van
显眼	stare
庇护	harbor	roof	shelter	shield	screen
舐	suck
疏导	canal
舔	lap	lick	tongue
相连	communicate
预约	reserve
与…矛盾	contradict
[音乐]升音演奏（或演唱）	sharp
抽样调查	sample
给…装齿	tooth
（使）结婚	marry
使消除疑虑	reassure
在…加糖	sugar
校订	edit	revise
认识	know
拥护	advocate
尖叫得使变…	scream
标价	price
参加	assist	attend	enroll	enter	join
改观	transform
厌倦	weary
商议	confer	consult	treat
圈出	circle
分配	assign	deal	portion	share	allocate	distribute
(from)起源（于）	descend
生活	live	exist
拥抱	embrace
使免遭损失	rescue
随声附和	echo
上市	ship
行进	make	steer	travel
涂以树胶	gum
（植物）开花	blossom
使碎裂	shatter
撞碎	crash
致力于	attend	lay	aim
行过	do
执行遗产管理人的职责	administer
分散	scatter
使成玫瑰色	rose
（指潮水）退	ebb
重振	rally
（如用铲、锨或推土机等）挖掘	dig
担任	play	assume
使（双手）成圆状托起	cup
投（资）	plough
否认知情	deny
收录	embody
使成紫色	purple
点头	nod
[古]批评	tongue
（使）轻松	relax
变得轻松	relax
作为示范	represent
抽出种子选手	seed
船驶往	head
损伤…的体面	reproach
烘制（木材等）	fume
移动	draw	maneuver	migrate	move	run	displace
搂抱	nurse
凋零	die
摇晃	dance	reel	rock
打杂	job
查阅	refer
用肘推挤（另一人或另一些人）	elbow
头晕	faint
张开	gap	open	stretch	yawn	expand
使恶化	deteriorate	aggravate
处在	sit
当机务人员	crew
匆匆地写或画	dash
使没落	ruin
指示	denote	dictate	show	indicate
碰见	discover	encounter
（使）跌落	lower
预兆	token
遏止	stem
接触（某物）	meet	meeting
扭曲	distort	distort
下客	discharge
抱住	fold	hug
（足球、曲棍球等）防守	defend
使曝光	expose
使编织（或交织、缠绕）在一起	lace
把…奉献（给）	devote
吓唬	cow	terrify
（使）成为中心	centre
变弱	flag
使有兴趣	entertain
辨识性别	sex
整理版面	justify
（为成就或成功）感到高兴	congratulate
使与…连接	put
使作出（某种反应）	send
给…交代任务	mission
倒立	stare
封爵	create
苏醒	stir	wake
对照	compare	confer
使结合	approximate	bond	combine	adjoin
卸货	dump	unload
枯萎：枯萎	blast
弯成弧形	curve
作记号	mark
叫卖	hawk	cry
（使）结交	mix
回想	recall	recollect	recur
使形成池塘或水洼	pool
经商	merchandise	trade
求教于	consult
乱演某角色	guy
把衣服缝得宽大	full
使（肠）通畅	loosen
恨	hate
（变得）灼热	bake
从…去掉水分	dry
用热蜡除去毛发	wax
使成群	herd
用真空干燥剂干燥	vacuum
腐败	spoil
&原谅	forgive
(will的过去式	would
（使）颠倒	reverse
打瞌睡	doze	nap	nod
垄断	corner
向（水手或划手）发出停划命令	easy
使愤怒	provoke
冻坏	frost
拒绝…占有	deny
使历时过久	overtime
（在乐队里）当指挥	conduct
相通	communicate
变酸	sour
（打字时）击打键盘	stroke
（让对方注意）听着	listen
发射	discharge	emit	launch	project	radiate	shot	transmit
轰隆隆地快速移动	thunder
做出诊断	diagnose
下赌注于	back
放弃	drop	quit	render	resign	surrender	yield	abandon
提供线索	key
指控犯罪	crime
用矛刺	spear
保持健康	keep
暂代他人职务	supply
倾斜后又复平衡	balance
（特别表示因成功而）处于有利地位	laugh
分成区	zone
出租	lease	rent
使…承担义务	commit
啼叫	cry
活着	breathe
乘车	tool
把光射后	shine
（使）加快	accelerate
失去健康	invalid
大屠杀	slaughter
诊察	examine
通敌	collaborate
知道	know	know	wise
私下抱怨	murmur
记下（欠账）	score
使跳跃	bound	leap
抽出…的精华	distill
将…塞进	crowd
用围巾[台布]围[盖]	scarf
撰稿	contribute
把…处死刑	butcher
使钝	blunt
说长道短	gossip
估计成本	cost
为（船舶）引航（或操舵）	pilot
（健康状况等）变差	slip
（使）倚靠[支撑]	rest
脱皮	cast
施加影响	impose
使排出	sweat
贱卖	slaughter
洋溢着（某种感情）	bubble
同…处于交战状态	war
放火烧	torch
盘绕（通常与over	wrap
演示	demonstrate	show
宽容	spare
（使）扩大	exaggerate
吹微风	breeze
扳上扳机	cock
使流出	drain	sweat
使明确	define
奏幻想曲	fantasy
迸发感情）	explode
救援	rescue
使优美	grace
殴打	buffet	plug
居住	dwell	dwelling	live	living	abide	inhabit	inhabit
蒸馏	still	distill	distill
订立演出契约	book
慰问	console
（私下）提问	interview
以微笑完成	smile
(on)袭击	descend
按比例（或平均）分配（利润等）	average
联盟	associate
够支付	buy
注意到	notice
举止粗野	rough
系牢	fasten
化成油	oil
感到震惊	shock
照料	nurse	tend	tent
深深打动	pierce
赞美	bless	love	magnify	praise	sing
提示	hint	prompt	intimate
给以荣誉	honor
歇歇气	breathe
（鳞屑）脱落	scale
仗恃	rely
纠正	mend	remedy	repair	right
球等）乱投	shy
涂粉	powder
尖叫	pipe	scream
为…提供证明	testify	document
失败]	kill
（少量地）吃	taste
意外发现[撞见]	surprise
过活	live
把…引入歧途	mislead
杀死	destroy
得到（报偿）	reap
创制	carve
将（话、批评等）对准目标	level
搜查	search
（给…）覆上一薄层	film
复查	review
达到巅峰	climax
为…装上翼	wing
把形式与作用紧密结合的风格	wedding
匆忙翻找	rifle
装钉（书籍）	sew
看重	consider	value
使发昏	dizzy
预定(mean的第三人称单数)	means
用…交换	commute
背诵	recite	recite	repeat
记着	remember
张紧	tension
咀嚼	chew
结硬皮	crust
成为…的典型	type
谋划	scheme
挡住通路	blank
进入停滞期	plateau
变强	strengthen
在…上加边界	edge
嚷闹	racket
（尤指）密谋	hatch
矫作	pretend
画像	portray
时间过去	elapse
对…感到不喜欢或讨厌	hate
埋入	lodge
塞进	pack
使荒无人烟	desolate
经过	travel
〈方〉雇佣	wage
全心投入	plunge
便于折叠收藏的	pack
把…装管	tube
使蒙受	entail
执行（命令等）	fulfill
[机械学]使承受压力	stress
下令	call
突然跳起	start
留在心中	retain
（在口头或用文字）预言	anticipate
期待	await	count	hope	expect
刹（车）	brake
记得	remember
起作用	act
用子母扣扣	snap
调遣	despatch
使爆炸	blow	burst	burst
（用海绵）擦拭	sponge
使觉醒	waken
在…建桥	bridge
grind的过去式和过去分词	ground
鞣（革）	tan
睡醒	waken
标以刻度	graduate
诱拐	kidnap
用手指触摸	finger	finger
描写	describe
淘汰	eliminate	obsolete
假托	pretext
使疲乏	fatigue
操纵（会议等	hijack
面向…	face
被起皱	crush
结平（账目）	balance
（使）交配	mate
筛分	riddle
为…守夜	wake
使发声	sound
[音乐]（通过旋律、节奏等的变化来）展开（音乐主题、情节、动机等）	develop
发射或使爆炸（武器或爆炸性弹药）	trigger
接近于	approximate
冬季饲养（家畜）	winter
加软衬料后缝制	quilt
给（鞋）换底	sole
炖	jug
起泡	bubble
用驿马递送	relay
捐献（器官）	donate
挑拣	pick
私下说	whisper
男性和（女性）性交	bang
对…有信心	trust
用诨名[爱称]称呼	nickname
相符合(correspond的现在分词)	corresponding
[常后接forth	set
不动	lock
使有条理	discipline	tidy
给（门等）安装警报器	alarm
（使）上下晃动	bounce
打鸟	bird
接纳…为成员	affiliate
种植	crop	cultivate	plant	grow
开始发育	bud
陷害	frame
向后弯	arch
使锋利	edge
渲染	color	romance
输送	carry	convey
正式接受	adopt
显露	reveal	surface
乘地铁	tube
举例	example
担任专家	expert
说出	voice
耸肩（以表示冷淡	shrug
修剪树枝	prime
谣传	noise	rumor
遗留给	entail
摇（出）	shake
参加比赛（或竞赛）	compete
发出闪光	spark
勘测	survey
烘脆（面包等）	crisp
把…装入或装上	load
把高尔夫球打到穴边而未进去	lip
轻声走	tap
铲	spade
调治	nurse
垂下（眼睛）	drop
吹捧（某人）	soap
谈判	negotiate
吸收某人为新成员	recruit
在…事先向…做简要指点	brief
表情夸张	ham
具有重要性	signify	weigh
发出呻吟般的凄切声	moan
试图征服（高山）	attempt
拆毁	trash
手舞足蹈	dance
据说	understanding
作为主人	master
公告	bulletin
进行控告	article
制造帽子	hat
凝缩	concentrate
聘请	fee
用油炸烤炒	fry
形成一组	bunch
冒险行事	venture
做东	host
与…一致	coincide
赶走	frighten	expel
相符	coincide
击毁	blast
使恢复正常	heal
蒸煮	steam
触犯	offend
派人	send
（国家间的）协调	collaborate
后悔	regret
给…戴上头盔	helmet
催促	haste	hurry	rush	urge	urge	accelerate
古温柔地对待	tender
（使）分散	disperse	scatter
交好运	luck
（使）相乘	multiply
偷偷溜走	sneak
解除	relieve	rid
买东西	shop
百折不回	persevere
[音乐]使（音调）下降	flat
画出…的线条	define
把…夹在…之间	sandwich
关闭电流	switch
开路	plough
颠覆	tumble
折扣	discount
送还	return
有重要性	matter
给与…生机	organize
（为特定活动而）使某人装备起来	kit
亲抚	pet
凝结	set
展开	spread	unfold	display	expand
准备（斗争）	arm
发出信息	send
使蒸发	evaporate
用子弹把耙子打成蜂窝似的	riddle
使粗糙	rough
[非正式用语]严厉的批评	pan
定约雇用	article
结成块	lump
开始(begin的现在分词)	beginning
宽免	excuse
给（布）上胶	waterproof
使…成塔尖形	pyramid
踌躇	crane	hesitate
使恼火	aggravate
用拇指翻脏[翻坏]（书页等）	thumb
划船	boat	row
调节	regulate
变慢	slow
（指液体）溅落	splash
形成网状	web
茁壮成长	thrive
（使某物）无性繁殖	clone
（迫切）要求	appeal
将…制成小片或小块	tablet
使恐惧	chill	scare
出神	moon
